Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
369,2,11,0,2.26,8.7,6.17,330.42
369,2,11,3,2.16,8.63,6.12,330.2
369,2,11,6,2.07,8.48,6.01,330.1
369,2,11,9,2,8.3,5.88,330.22
369,2,11,12,1.9,8.26,5.86,329.42
369,2,11,15,1.79,8.31,5.9,327.54
369,2,11,18,1.68,8.41,5.96,324.94
369,2,11,21,1.58,8.43,5.98,322.52
369,2,12,0,1.49,8.48,6.01,319.68
369,2,12,3,1.41,8.6,6.1,316.13
369,2,12,6,1.34,8.63,6.12,312.37
369,2,12,9,1.3,8.63,6.12,308.4
369,2,12,12,1.26,8.6,6.09,304.3
369,2,12,15,1.24,8.6,6.1,299.99
369,2,12,18,1.23,8.64,6.13,295.61
369,2,12,21,1.25,8.72,6.18,291.49
369,2,13,0,1.27,8.83,6.26,287.99
369,2,13,3,1.32,8.93,6.33,285.12
369,2,13,6,1.38,9,6.38,282.64
369,2,13,9,1.44,9.05,6.41,280.72
369,2,13,12,1.5,9.1,6.45,279.6
369,2,13,15,1.55,9.17,6.5,279.13
369,2,13,18,1.58,9.21,6.53,278.95
369,2,13,21,1.59,9.24,6.55,278.86
369,2,14,0,1.58,9.26,6.57,278.79
369,2,14,3,1.58,9.27,6.57,278.57
369,2,14,6,1.6,8.98,6.37,276.72
369,2,14,9,1.69,8.34,5.91,270.61
369,2,14,12,1.85,7.9,5.6,260.55
369,2,14,15,2.05,7.72,5.47,246.9
369,2,14,18,2.16,7.85,5.56,237.72
369,2,14,21,2.13,8.09,5.74,238.63
369,2,15,0,2.05,8.32,5.9,244.3
369,2,15,3,1.95,8.52,6.04,252.78
369,2,15,6,1.85,8.64,6.13,261.39
369,2,15,9,1.76,8.71,6.17,269.1
369,2,15,12,1.69,8.73,6.19,276.77
369,2,15,15,1.67,8.61,6.11,286.02
369,2,15,18,1.72,8.52,6.04,298.19
369,2,15,21,1.84,8.49,6.02,311.38
369,2,16,0,2.02,8.44,5.99,322.14
369,2,16,3,2.17,8.63,6.12,328.67
369,2,16,6,2.28,8.81,6.25,332.12
369,2,16,9,2.31,8.84,6.27,334
369,2,16,12,2.27,8.79,6.23,335.14
369,2,16,15,2.18,8.7,6.17,335.8
369,2,16,18,2.07,8.5,6.03,336.31
369,2,16,21,1.98,8.22,5.83,336.85
369,2,17,0,1.87,8.1,5.74,336.25
369,2,17,3,1.72,8.2,5.81,333.18
369,2,17,6,1.59,8.28,5.87,329.34
369,2,17,9,1.49,8.28,5.87,325.56
369,2,17,12,1.44,7.92,5.61,322.32
369,2,17,15,1.47,7.34,5.21,319.23
369,2,17,18,1.55,6.95,4.93,313.25
369,2,17,21,1.62,6.79,4.81,284
369,2,18,0,1.71,6.7,4.75,183.14
369,2,18,3,1.84,6.7,4.75,165.09
369,2,18,6,2.03,6.47,4.84,161.62
369,2,18,9,2.3,6.48,5.01,159.91
369,2,18,12,2.61,6.75,5.23,159.09
369,2,18,15,2.79,7.13,5.49,161.34
369,2,18,18,2.84,7.4,5.62,165.98
369,2,18,21,2.74,7.59,5.68,170.75
369,2,19,0,2.71,7.77,5.68,174.9
369,2,19,3,2.81,7.97,5.72,179.51
369,2,19,6,2.99,8.11,5.79,182.73
369,2,19,9,3.43,8.1,5.91,181.1
369,2,19,12,3.84,8.17,6.1,180.65
369,2,19,15,3.37,8.42,6.1,184.48
369,2,19,18,2.81,8.59,6.14,192.28
369,2,19,21,2.51,8.68,6.2,221.56
369,2,20,0,2.39,8.8,6.24,266.8
369,2,20,3,2.36,9.03,6.4,289.38
369,2,20,6,2.39,9.28,6.58,299.46
369,2,20,9,2.45,9.49,6.73,304.96
369,2,20,12,2.49,9.64,6.84,308.58
369,2,20,15,2.49,9.72,6.89,311.19
369,2,20,18,2.44,9.75,6.92,313.14
369,2,20,21,2.35,9.76,6.92,314.74
369,2,21,0,2.25,9.73,6.9,316.2
369,2,21,3,2.16,9.61,6.82,317.56
369,2,21,6,2.07,9.41,6.67,318.87
369,2,21,9,2.01,9.14,6.48,320.29
369,2,21,12,1.98,8.76,6.21,321.82
369,2,21,15,2,8.38,5.94,323.24
369,2,21,18,2.02,8.25,5.85,323.77
369,2,21,21,2.05,8.13,5.76,323.71
369,2,22,0,2.13,7.95,5.64,325.43
369,2,22,3,2.2,7.92,5.62,328.49
369,2,22,6,2.23,7.97,5.65,337.34
369,2,22,9,2.21,8.01,5.68,109.21
369,2,22,12,2.21,7.98,5.66,126.62
369,2,22,15,2.19,7.97,5.65,128.84
369,2,22,18,2.15,7.97,5.65,128.65
369,2,22,21,2.12,7.92,5.62,125.7
369,2,23,0,2.16,7.83,5.55,121.2
369,2,23,3,2.24,7.83,5.55,118.86
369,2,23,6,2.33,7.93,5.62,118.02
369,2,23,9,2.41,8.04,5.7,117.36
369,2,23,12,2.43,8.13,5.77,117.48
369,2,23,15,2.39,8.19,5.81,118.87
369,2,23,18,2.28,8.25,5.85,120.89
369,2,23,21,2.15,8.14,5.77,121.79
369,2,24,0,2.08,7.8,5.53,120.33
369,2,24,3,2.02,7.55,5.35,118.46
369,2,24,6,1.93,7.36,5.21,115.93
369,2,24,9,1.83,7.2,5.1,112.77
369,2,24,12,1.7,7.07,5.01,109.77
369,2,24,15,1.52,7.02,4.98,107.84
369,2,24,18,1.34,7.02,4.98,106.51
369,2,24,21,1.2,6.97,4.94,104.81
369,2,25,0,1.1,6.75,4.79,102.51
369,2,25,3,1.03,6.57,4.66,101.04
369,2,25,6,0.96,6.41,4.55,99.73
369,2,25,9,0.91,6.29,4.46,98.34
369,2,25,12,0.87,6.17,4.37,98.15
369,2,25,15,0.83,6.08,4.34,99.1
369,2,25,18,0.76,6.08,4.43,98.83
369,2,25,21,0.71,6.07,4.47,98.66
369,2,26,0,0.68,6.04,4.37,99.04
369,2,26,3,0.68,5.86,4.17,102.78
369,2,26,6,0.69,5.62,4.08,108.27
369,2,26,9,0.73,5.36,4.02,112.05
369,2,26,12,0.82,5.11,4.02,114.74
369,2,26,15,0.89,5.16,4.12,117.27
369,2,26,18,0.91,5.42,4.29,120.16
369,2,26,21,0.96,5.72,4.44,123.12
369,2,27,0,1.07,5.89,4.46,124.03
369,2,27,3,1.23,6.06,4.55,125.54
369,2,27,6,1.33,6.36,4.7,129.18
369,2,27,9,1.4,6.66,4.84,132.3
369,2,27,12,1.49,6.83,4.9,133.21
369,2,27,15,1.54,7.04,4.99,135.1
369,2,27,18,1.56,7.3,5.17,138.1
369,2,27,21,1.59,7.49,5.31,140.28
369,2,28,0,1.65,7.44,5.28,139.55
369,2,28,3,1.78,7.36,5.22,137.86
369,2,28,6,1.91,7.44,5.28,138.33
369,2,28,9,2.07,7.57,5.37,139.12
369,2,28,12,2.28,7.76,5.5,139.45
369,2,28,15,2.47,8.02,5.68,140.89
369,2,28,18,2.71,8.3,5.88,141.76
369,2,28,21,2.93,8.57,6.08,141.69
369,3,1,0,3.22,8.83,6.26,139.48
369,3,1,3,3.53,9.1,6.45,136.92
369,3,1,6,3.75,9.28,6.58,134.45
369,3,1,9,3.78,9.27,6.57,131.29
369,3,1,12,3.68,9.13,6.47,129.25
369,3,1,15,3.42,8.9,6.31,129.15
369,3,1,18,3.03,8.57,6.07,131.54
369,3,1,21,2.64,8.22,5.83,134.62
369,3,2,0,2.39,7.89,5.59,135.61
369,3,2,3,2.19,7.69,5.45,133.64
369,3,2,6,1.98,7.6,5.39,129.48
369,3,2,9,1.81,7.69,5.45,119.73
369,3,2,12,1.71,7.94,5.63,94.3
369,3,2,15,1.64,8.29,5.88,33.31
369,3,2,18,1.59,8.61,6.11,356.04
369,3,2,21,1.56,8.79,6.23,343.4
369,3,3,0,1.53,8.84,6.27,337.58
369,3,3,3,1.53,8.72,6.18,333.83
369,3,3,6,1.59,8.18,5.8,327.36
369,3,3,9,1.67,8,5.67,323.59
369,3,3,12,1.79,7.88,5.59,320.41
369,3,3,15,1.99,7.71,5.47,306.15
369,3,3,18,2.16,7.84,5.56,275.13
369,3,3,21,2.28,8.3,5.88,254.95
369,3,4,0,2.49,8.53,6.07,236.41
369,3,4,3,2.66,8.76,6.36,228.12
369,3,4,6,2.88,9.34,6.75,219.22
369,3,4,9,3.13,10.05,7.12,219.77
369,3,4,12,3.27,10.44,7.4,239.81
369,3,4,15,3.34,10.71,7.6,277.56
369,3,4,18,3.33,11.01,7.81,305.79
369,3,4,21,3.27,11.08,7.86,317.95
369,3,5,0,3.19,10.79,7.65,323.43
369,3,5,3,3.1,10.37,7.35,326.03
369,3,5,6,3.02,9.92,7.03,326.33
369,3,5,9,2.93,9.65,6.84,323.18
369,3,5,12,2.84,9.45,6.7,316.46
369,3,5,15,2.72,9.37,6.65,309.29
369,3,5,18,2.6,9.32,6.61,304
369,3,5,21,2.49,9.17,6.51,300.15
369,3,6,0,2.41,8.81,6.25,291.82
369,3,6,3,2.4,8.37,5.94,222.95
369,3,6,6,2.41,8.16,5.78,165.49
369,3,6,9,2.31,8.17,5.79,179.49
369,3,6,12,2.19,8.28,5.87,196.01
369,3,6,15,2.15,8.34,5.91,208.39
369,3,6,18,2.2,8.36,5.93,216.9
369,3,6,21,2.28,8.48,6.01,224.96
369,3,7,0,2.39,8.47,6.01,226.53
369,3,7,3,2.6,8.28,5.87,210.7
369,3,7,6,2.69,8.34,5.91,203.44
369,3,7,9,2.5,8.71,6.17,222.23
369,3,7,12,2.36,9.08,6.44,238.66
369,3,7,15,2.28,9.29,6.58,250.32
369,3,7,18,2.23,9.42,6.68,259.2
369,3,7,21,2.19,9.56,6.78,266.43
369,3,8,0,2.17,9.64,6.84,271.7
369,3,8,3,2.17,9.48,6.72,276.22
369,3,8,6,2.21,9.2,6.52,280.47
369,3,8,9,2.24,9.18,6.51,283.74
369,3,8,12,2.24,9.38,6.65,288.31
369,3,8,15,2.26,9.59,6.8,295.72
369,3,8,18,2.27,9.74,6.9,304.67
369,3,8,21,2.29,9.77,6.93,313.07
369,3,9,0,2.31,9.58,6.79,320.44
369,3,9,3,2.34,9.19,6.51,327.25
369,3,9,6,2.4,8.77,6.22,333.26
369,3,9,9,2.48,8.51,6.03,337.6
369,3,9,12,2.51,8.48,6.01,340.95
369,3,9,15,2.5,8.56,6.07,343.8
369,3,9,18,2.44,8.57,6.08,345.18
369,3,9,21,2.37,8.44,5.98,345.44
369,3,10,0,2.27,8.26,5.85,345.46
369,3,10,3,2.11,8.09,5.74,344.72
369,3,10,6,1.91,7.95,5.64,342.8
369,3,10,9,1.71,7.96,5.65,339.25
369,3,10,12,1.54,8.15,5.78,334.24
369,3,10,15,1.42,8.24,5.84,329.98
369,3,10,18,1.34,8.3,5.88,326.71
369,3,10,21,1.28,8.34,5.91,324.51
369,3,11,0,1.24,8.37,5.93,323.36
369,3,11,3,1.2,8.39,5.95,323.25
369,3,11,6,1.18,8.39,5.95,324.08
369,3,11,9,1.17,8.3,5.89,325.45
369,3,11,12,1.18,8.06,5.72,326.25
369,3,11,15,1.26,7.68,5.45,323.96
369,3,11,18,1.4,7.5,5.32,310.6
369,3,11,21,1.54,7.62,5.4,174.31
369,3,12,0,1.65,7.81,5.54,150.72
369,3,12,3,1.72,7.93,5.65,140.43
369,3,12,6,1.73,8,5.75,130.11
369,3,12,9,1.7,8.09,5.78,115.85
369,3,12,12,1.67,7.95,5.64,96.5
369,3,12,15,1.64,7.72,5.47,81.07
369,3,12,18,1.56,7.79,5.52,66.85
369,3,12,21,1.47,7.93,5.62,53.42
369,3,13,0,1.39,7.9,5.6,43.78
369,3,13,3,1.32,7.78,5.51,38.06
369,3,13,6,1.25,7.62,5.4,35.23
369,3,13,9,1.22,7.24,5.14,39.68
369,3,13,12,1.26,6.76,4.79,57.75
369,3,13,15,1.27,6.69,4.74,72.85
369,3,13,18,1.2,6.87,4.87,77.93
369,3,13,21,1.13,7.03,4.98,84.99
369,3,14,0,1.09,7.07,5.06,92.81
369,3,14,3,1.06,7.14,5.08,100.88
369,3,14,6,1.04,7.15,5.07,108.39
369,3,14,9,1.01,7.16,5.08,114.94
369,3,14,12,0.98,7.18,5.09,121.08
369,3,14,15,0.96,7.19,5.1,127.89
369,3,14,18,0.93,7.21,5.11,136.6
369,3,14,21,0.92,7.23,5.13,148.24
369,3,15,0,0.91,7.25,5.14,162.69
369,3,15,3,0.91,7.24,5.13,175.28
369,3,15,6,0.94,6.94,4.92,173.53
369,3,15,9,1,6.7,4.75,168.12
369,3,15,12,1.08,6.66,4.72,166.88
369,3,15,15,1.18,6.79,4.81,169.5
369,3,15,18,1.27,7.06,5,173.52
369,3,15,21,1.34,7.33,5.2,176.14
369,3,16,0,1.39,7.41,5.26,176.18
369,3,16,3,1.47,7.19,5.09,170.96
369,3,16,6,1.59,7.02,4.98,163.93
369,3,16,9,1.71,7.09,5.03,161.4
369,3,16,12,1.81,7.21,5.11,160.31
369,3,16,15,1.87,7.35,5.21,160.08
369,3,16,18,1.89,7.55,5.36,160.71
369,3,16,21,1.85,7.75,5.52,161.62
369,3,17,0,1.8,7.88,5.59,161.52
369,3,17,3,1.76,7.8,5.53,159.18
369,3,17,6,1.73,7.75,5.49,156.82
369,3,17,9,1.69,7.73,5.48,154.9
369,3,17,12,1.64,7.65,5.42,152.12
369,3,17,15,1.59,7.67,5.44,149.75
369,3,17,18,1.52,7.78,5.51,147.9
369,3,17,21,1.45,7.79,5.55,146.2
369,3,18,0,1.38,7.75,5.51,144.09
369,3,18,3,1.32,7.65,5.42,141.01
369,3,18,6,1.26,7.5,5.32,137.5
369,3,18,9,1.2,7.32,5.19,133.6
369,3,18,12,1.15,7.06,5.01,128.05
369,3,18,15,1.09,7.05,5,124.1
369,3,18,18,1.03,6.97,5.03,119.57
369,3,18,21,0.98,6.91,5.05,114.06
369,3,19,0,0.93,6.89,5.06,106.9
369,3,19,3,0.89,6.89,5.05,97.23
369,3,19,6,0.85,6.9,5.03,84.3
369,3,19,9,0.83,6.9,5.02,68.11
369,3,19,12,0.81,6.89,5,50.77
369,3,19,15,0.8,6.86,4.97,35.51
369,3,19,18,0.8,6.82,4.96,24.42
369,3,19,21,0.81,6.79,4.96,17.43
369,3,20,0,0.81,6.78,4.95,13.09
369,3,20,3,0.81,6.77,4.93,10.09
369,3,20,6,0.81,6.77,4.89,7.63
369,3,20,9,0.8,6.78,4.84,5.37
369,3,20,12,0.78,6.74,4.78,3.18
369,3,20,15,0.78,6.58,4.66,0.65
369,3,20,18,0.8,6.29,4.46,355.72
369,3,20,21,0.8,6.2,4.4,350.64
369,3,21,0,0.78,6.24,4.42,348.97
369,3,21,3,0.77,6.17,4.38,344.35
369,3,21,6,0.76,6.13,4.35,337.87
369,3,21,9,0.77,6.3,4.47,332.64
369,3,21,12,0.88,6.71,4.76,325.75
369,3,21,15,1.1,7.15,5.07,320.58
369,3,21,18,1.35,7.52,5.33,318.26
369,3,21,21,1.52,7.97,5.65,320.12
369,3,22,0,1.57,8.51,6.03,324.43
369,3,22,3,1.58,8.77,6.22,326.66
369,3,22,6,1.55,8.86,6.28,327.96
369,3,22,9,1.5,8.84,6.27,328.77
369,3,22,12,1.43,8.74,6.2,329.33
369,3,22,15,1.35,8.6,6.09,329.74
369,3,22,18,1.28,8.44,5.98,330.15
369,3,22,21,1.2,8.29,5.88,330.65
369,3,23,0,1.13,8.12,5.77,331.25
369,3,23,3,1.06,7.95,5.67,332.02
369,3,23,6,1,7.8,5.55,333.13
369,3,23,9,0.95,7.61,5.39,335.21
369,3,23,12,0.92,7.23,5.13,340.28
369,3,23,15,0.9,7.06,5,347.51
369,3,23,18,0.88,7.03,4.99,355.84
369,3,23,21,0.86,6.92,4.97,5.19
369,3,24,0,0.84,6.84,4.88,16.79
369,3,24,3,0.84,6.69,4.75,30.19
369,3,24,6,0.82,6.68,4.75,37.38
369,3,24,9,0.8,6.64,4.71,42.08
369,3,24,12,0.8,6.49,4.6,46.24
369,3,24,15,0.78,6.51,4.63,45.98
369,3,24,18,0.76,6.48,4.71,44.1
369,3,24,21,0.74,6.5,4.77,41.28
369,3,25,0,0.72,6.53,4.77,37.96
369,3,25,3,0.7,6.55,4.76,34.48
369,3,25,6,0.68,6.56,4.77,30.8
369,3,25,9,0.66,6.59,4.76,27.42
369,3,25,12,0.65,6.61,4.68,25.18
369,3,25,15,0.63,6.63,4.7,21.35
369,3,25,18,0.61,6.66,4.72,16.69
369,3,25,21,0.6,6.69,4.74,9.92
369,3,26,0,0.62,6.54,4.64,1.94
369,3,26,3,0.65,6.59,4.67,355.07
369,3,26,6,0.69,6.97,4.94,347.82
369,3,26,9,0.75,7.38,5.23,343.22
369,3,26,12,0.82,7.78,5.52,341.14
369,3,26,15,0.91,8.09,5.74,340.75
369,3,26,18,1,8.12,5.76,341.26
369,3,26,21,1.11,7.81,5.54,342.44
369,3,27,0,1.22,7.62,5.4,344.44
369,3,27,3,1.28,7.8,5.53,345.65
369,3,27,6,1.29,8.2,5.81,345.47
369,3,27,9,1.28,8.58,6.08,345
369,3,27,12,1.27,8.84,6.27,344.75
369,3,27,15,1.26,9.01,6.39,344.55
369,3,27,18,1.24,9.1,6.45,344.27
369,3,27,21,1.22,9.07,6.43,343.71
369,3,28,0,1.2,8.85,6.27,342.5
369,3,28,3,1.19,8.29,5.87,339.75
369,3,28,6,1.22,7.66,5.43,333.36
369,3,28,9,1.27,7.23,5.12,320.92
369,3,28,12,1.35,6.91,4.9,281.11
369,3,28,15,1.45,6.8,4.82,192.62
369,3,28,18,1.53,6.83,4.84,162.97
369,3,28,21,1.59,6.74,4.91,149.23
369,3,29,0,1.67,6.73,5.01,139.98
369,3,29,3,1.8,6.85,5.13,131.4
369,3,29,6,1.99,7.07,5.25,119.34
369,3,29,9,2.14,7.24,5.32,107.81
369,3,29,12,2.1,7.25,5.3,98.3
369,3,29,15,1.84,7.29,5.29,94.69
369,3,29,18,1.62,7.3,5.37,91.57
369,3,29,21,1.56,7.2,5.28,65.91
369,3,30,0,1.64,6.99,5.11,355.33
369,3,30,3,1.75,6.87,5.06,332.32
369,3,30,6,1.78,7.05,5.14,329.11
369,3,30,9,1.76,7.36,5.24,329.09
369,3,30,12,1.69,7.72,5.49,330.24
369,3,30,15,1.64,7.93,5.73,331.07
369,3,30,18,1.58,8.01,5.85,331.3
369,3,30,21,1.51,8.03,5.88,331.32
369,3,31,0,1.45,8.05,5.88,331.49
369,3,31,3,1.4,8.13,5.9,331.99
369,3,31,6,1.36,8.25,5.94,332.86
369,3,31,9,1.34,8.37,5.99,333.94
369,3,31,12,1.31,8.47,6.04,335.02
369,3,31,15,1.29,8.52,6.06,335.96
369,3,31,18,1.25,8.55,6.07,336.73
369,3,31,21,1.21,8.53,6.05,337.36
369,4,1,0,1.18,8.49,6.02,337.9
369,4,1,3,1.14,8.45,5.99,338.36
369,4,1,6,1.1,8.39,5.95,338.82
369,4,1,9,1.09,7.99,5.66,341.01
369,4,1,12,1.1,7.34,5.21,346.32
369,4,1,15,1.14,6.96,4.93,352.95
369,4,1,18,1.24,6.61,4.69,30.05
369,4,1,21,1.45,6.57,4.66,115.85
369,4,2,0,1.9,6.36,4.85,124.51
369,4,2,3,2.47,6.81,5.25,124.93
369,4,2,6,2.98,7.44,5.67,126.01
369,4,2,9,3.07,7.92,5.88,133.79
369,4,2,12,2.98,8.04,5.86,140.05
369,4,2,15,2.87,7.97,5.78,142.1
369,4,2,18,2.93,8.02,5.82,147.12
369,4,2,21,3.01,8.19,5.9,154.57
369,4,3,0,3,8.35,5.94,160.75
369,4,3,3,2.84,8.33,5.9,167.15
369,4,3,6,2.66,8.32,5.9,175.09
369,4,3,9,2.54,8.64,6.13,186.29
369,4,3,12,2.57,9.13,6.47,224.12
369,4,3,15,2.69,9.72,6.89,312.25
369,4,3,18,2.8,10.19,7.23,330.07
369,4,3,21,2.82,10.39,7.36,333.92
369,4,4,0,2.75,10.31,7.31,334.31
369,4,4,3,2.6,10.06,7.13,333.54
369,4,4,6,2.42,9.7,6.88,332.63
369,4,4,9,2.23,9.39,6.66,332.03
369,4,4,12,2.05,9.12,6.47,332.02
369,4,4,15,1.88,8.92,6.32,332.84
369,4,4,18,1.74,8.65,6.13,335.8
369,4,4,21,1.65,8.32,5.9,343.36
369,4,5,0,1.63,7.97,5.65,357.55
369,4,5,3,1.72,7.86,5.57,9.69
369,4,5,6,1.91,7.89,5.6,14.41
369,4,5,9,2.12,8.11,5.75,13.5
369,4,5,12,2.36,8.48,6.01,9.78
369,4,5,15,2.58,8.94,6.34,5.09
369,4,5,18,2.75,9.26,6.57,0.57
369,4,5,21,2.86,9.42,6.68,356.94
369,4,6,0,2.95,9.42,6.68,354.04
369,4,6,3,3,9.35,6.63,350.99
369,4,6,6,3.1,9.2,6.52,348.11
369,4,6,9,3.23,9.09,6.44,345.53
369,4,6,12,3.26,9.03,6.4,342.84
369,4,6,15,3.13,8.86,6.28,339.88
369,4,6,18,2.92,8.68,6.15,336.64
369,4,6,21,2.69,8.52,6.04,333.98
369,4,7,0,2.5,8.42,5.97,332.58
369,4,7,3,2.47,8.37,5.94,333.54
369,4,7,6,2.7,8.43,5.98,336.97
369,4,7,9,3.01,8.66,6.14,340.02
369,4,7,12,3.17,8.82,6.25,340.9
369,4,7,15,3.28,8.96,6.35,340.24
369,4,7,18,3.52,9.17,6.5,338.43
369,4,7,21,3.78,9.23,6.54,336.39
369,4,8,0,3.79,9.14,6.48,334.71
369,4,8,3,3.65,9.02,6.4,333.24
369,4,8,6,3.52,8.96,6.35,332.19
369,4,8,9,3.44,8.87,6.29,331.84
369,4,8,12,3.3,8.74,6.2,332.01
369,4,8,15,3.03,8.6,6.1,332.42
369,4,8,18,2.8,8.44,5.99,332.62
369,4,8,21,2.57,8.36,5.93,333.31
369,4,9,0,2.35,8.34,5.91,334.49
369,4,9,3,2.17,8.34,5.91,335.92
369,4,9,6,2.01,8.35,5.92,337.29
369,4,9,9,1.89,8.32,5.9,338.59
369,4,9,12,1.79,8.23,5.84,340.03
369,4,9,15,1.72,8.09,5.74,341.61
369,4,9,18,1.68,7.87,5.58,343.17
369,4,9,21,1.67,7.59,5.38,345.1
369,4,10,0,1.65,7.45,5.28,347.86
369,4,10,3,1.58,7.4,5.25,350.64
369,4,10,6,1.51,7.35,5.21,353.23
369,4,10,9,1.47,7.19,5.1,356.89
369,4,10,12,1.45,7.03,4.99,2.06
369,4,10,15,1.36,7.05,5,3.35
369,4,10,18,1.3,7.03,4.98,3.72
369,4,10,21,1.29,6.86,4.86,7.17
369,4,11,0,1.3,6.74,4.78,14.71
369,4,11,3,1.29,6.7,4.75,24.23
369,4,11,6,1.26,6.73,4.77,33.84
369,4,11,9,1.26,6.68,4.73,48.38
369,4,11,12,1.28,6.66,4.72,65.35
369,4,11,15,1.28,6.81,4.83,77.57
369,4,11,18,1.26,7.1,5.03,88.05
369,4,11,21,1.24,7.3,5.17,97.81
369,4,12,0,1.21,7.33,5.2,106.29
369,4,12,3,1.23,7.09,5.03,115.25
369,4,12,6,1.34,6.82,4.83,126.88
369,4,12,9,1.47,6.81,4.86,135.4
369,4,12,12,1.56,6.87,4.96,140.3
369,4,12,15,1.64,7.07,5.1,143.91
369,4,12,18,1.71,7.37,5.28,145.79
369,4,12,21,1.76,7.72,5.49,146.12
369,4,13,0,1.8,7.98,5.66,144.66
369,4,13,3,1.91,7.95,5.64,140.96
369,4,13,6,2.04,8.01,5.68,139.68
369,4,13,9,2.13,8.12,5.76,139.52
369,4,13,12,2.24,8.16,5.78,138.57
369,4,13,15,2.35,8.23,5.83,137.9
369,4,13,18,2.36,8.37,5.93,138.55
369,4,13,21,2.28,8.47,6.01,139.52
369,4,14,0,2.2,8.37,5.93,138.62
369,4,14,3,2.17,8.1,5.75,135.62
369,4,14,6,2.16,8.03,5.69,135.23
369,4,14,9,2.19,8,5.67,136.74
369,4,14,12,2.23,7.95,5.64,136.77
369,4,14,15,2.28,7.97,5.65,135.6
369,4,14,18,2.29,8.08,5.73,136.15
369,4,14,21,2.29,8.19,5.81,139.59
369,4,15,0,2.29,8.15,5.78,144.56
369,4,15,3,2.33,8.06,5.71,149.51
369,4,15,6,2.41,8.01,5.68,153.85
369,4,15,9,2.56,8.08,5.73,155.93
369,4,15,12,2.64,8.11,5.75,156
369,4,15,15,2.63,8.11,5.75,156.68
369,4,15,18,2.5,8.04,5.7,159.14
369,4,15,21,2.28,8.02,5.69,162.52
369,4,16,0,2.06,8.02,5.69,166.75
369,4,16,3,1.89,8,5.67,172.42
369,4,16,6,1.77,7.91,5.61,179.59
369,4,16,9,1.7,7.81,5.53,187.49
369,4,16,12,1.71,7.67,5.44,192.47
369,4,16,15,1.76,7.61,5.39,194.52
369,4,16,18,1.77,7.73,5.48,201.59
369,4,16,21,1.73,7.91,5.61,211.91
369,4,17,0,1.7,7.95,5.64,219.49
369,4,17,3,1.69,7.83,5.56,221.1
369,4,17,6,1.66,7.78,5.52,222.77
369,4,17,9,1.64,7.67,5.44,222.26
369,4,17,12,1.68,7.39,5.24,207.77
369,4,17,15,1.81,7.23,5.13,182.43
369,4,17,18,1.96,7.2,5.11,165.19
369,4,17,21,2.12,7.26,5.15,155.06
369,4,18,0,2.23,7.3,5.2,150.83
369,4,18,3,2.22,7.26,5.25,151.04
369,4,18,6,2.05,7.23,5.2,154.1
369,4,18,9,1.85,7.18,5.09,158.19
369,4,18,12,1.73,7.03,4.99,162.29
369,4,18,15,1.56,7.1,5.03,176.65
369,4,18,18,1.49,7.68,5.45,209.55
369,4,18,21,1.56,8.62,6.11,246.93
369,4,19,0,1.74,9.68,6.86,265.09
369,4,19,3,1.97,10.44,7.4,272.36
369,4,19,6,2.19,10.83,7.68,275.61
369,4,19,9,2.35,11.05,7.84,277.62
369,4,19,12,2.43,11.17,7.92,279.22
369,4,19,15,2.45,11.33,8.03,280.77
369,4,19,18,2.41,11.46,8.13,282.12
369,4,19,21,2.34,11.42,8.1,283.08
369,4,20,0,2.25,11.27,7.99,283.8
369,4,20,3,2.13,11.05,7.84,284.37
369,4,20,6,2,10.79,7.65,284.84
369,4,20,9,1.87,10.51,7.45,285.18
369,4,20,12,1.74,10.23,7.25,285.39
369,4,20,15,1.62,9.96,7.07,285.42
369,4,20,18,1.52,9.48,6.72,284.33
369,4,20,21,1.54,8.15,5.78,274.5
369,4,21,0,1.72,7.33,5.2,252.66
369,4,21,3,1.78,7.53,5.34,249.54
369,4,21,6,1.85,7.86,5.57,255.1
369,4,21,9,2.01,8.11,5.75,258.48
369,4,21,12,2.19,8.29,5.88,260.41
369,4,21,15,2.32,8.37,5.93,262.34
369,4,21,18,2.37,8.42,5.97,264.83
369,4,21,21,2.33,8.59,6.09,267.5
369,4,22,0,2.28,8.73,6.19,269.44
369,4,22,3,2.26,8.75,6.21,270.43
369,4,22,6,2.33,8.79,6.23,271.41
369,4,22,9,2.49,8.82,6.25,271.64
369,4,22,12,2.7,8.94,6.34,272.55
369,4,22,15,2.86,9.07,6.43,274.26
369,4,22,18,2.92,9.1,6.45,275.95
369,4,22,21,2.84,9.04,6.41,277.7
369,4,23,0,2.65,9.04,6.41,279.46
369,4,23,3,2.42,9.09,6.45,281.06
369,4,23,6,2.21,9.04,6.41,282.02
369,4,23,9,2.05,8.94,6.34,282.24
369,4,23,12,1.93,8.87,6.29,281.62
369,4,23,15,1.86,8.85,6.28,279.98
369,4,23,18,1.85,8.89,6.3,277.37
369,4,23,21,1.86,8.93,6.33,274.3
369,4,24,0,1.89,8.84,6.27,271.17
369,4,24,3,1.92,8.75,6.2,268.53
369,4,24,6,1.95,8.75,6.2,266.53
369,4,24,9,2.04,8.7,6.17,263.91
369,4,24,12,2.18,8.54,6.06,259.01
369,4,24,15,2.34,8.39,5.95,252.09
369,4,24,18,2.42,8.31,5.89,244.65
