Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
373,6,9,3,2.53,10.03,7.11,314.54
373,6,9,6,2.49,10.13,7.18,314.13
373,6,9,9,2.45,10.19,7.22,313.39
373,6,9,12,2.39,10.22,7.25,312.37
373,6,9,15,2.33,10.24,7.26,311.15
373,6,9,18,2.28,10.26,7.27,309.83
373,6,9,21,2.22,10.27,7.28,308.49
373,6,10,0,2.17,10.26,7.27,307.1
373,6,10,3,2.13,10.16,7.2,305.76
373,6,10,6,2.09,9.94,7.05,304.3
373,6,10,9,2.05,9.71,6.89,302.38
373,6,10,12,2,9.66,6.85,300.09
373,6,10,15,1.96,9.57,6.79,297.53
373,6,10,18,1.9,9.62,6.82,294.53
373,6,10,21,1.85,9.63,6.83,291.05
373,6,11,0,1.81,9.63,6.83,287.29
373,6,11,3,1.76,9.64,6.83,283.25
373,6,11,6,1.72,9.66,6.85,278.9
373,6,11,9,1.68,9.69,6.87,274.4
373,6,11,12,1.65,9.73,6.9,269.93
373,6,11,15,1.62,9.76,6.92,265.6
373,6,11,18,1.59,9.8,6.95,261.48
373,6,11,21,1.57,9.85,6.98,257.61
373,6,12,0,1.55,9.91,7.03,254.01
373,6,12,3,1.53,9.98,7.07,250.7
373,6,12,6,1.52,10.01,7.1,247.83
373,6,12,9,1.52,10,7.09,245.51
373,6,12,12,1.52,9.99,7.08,243.46
373,6,12,15,1.53,9.95,7.06,241.77
373,6,12,18,1.54,9.92,7.04,240.34
373,6,12,21,1.55,9.99,7.08,238.96
373,6,13,0,1.56,10.02,7.11,237.91
373,6,13,3,1.58,10.1,7.16,236.9
373,6,13,6,1.59,10.31,7.31,235.56
373,6,13,9,1.6,10.58,7.5,234.2
373,6,13,12,1.61,10.83,7.68,233.06
373,6,13,15,1.63,11.05,7.84,232.2
373,6,13,18,1.65,11.25,7.98,231.59
373,6,13,21,1.67,11.42,8.09,231.18
373,6,14,0,1.69,11.56,8.2,230.95
373,6,14,3,1.71,11.68,8.28,230.87
373,6,14,6,1.74,11.78,8.36,230.95
373,6,14,9,1.76,11.87,8.42,231.16
373,6,14,12,1.78,11.94,8.46,231.5
373,6,14,15,1.81,11.99,8.5,231.94
373,6,14,18,1.83,12,8.51,232.46
373,6,14,21,1.86,12,8.51,233.03
373,6,15,0,1.88,11.92,8.46,233.71
373,6,15,3,1.91,11.77,8.35,234.56
373,6,15,6,1.94,11.46,8.12,235.73
373,6,15,9,1.95,11.45,8.12,236.25
373,6,15,12,1.97,11.51,8.16,236.34
373,6,15,15,1.97,11.59,8.22,236.21
373,6,15,18,1.98,11.64,8.25,235.97
373,6,15,21,1.98,11.67,8.28,235.66
373,6,16,0,1.98,11.57,8.21,235.53
373,6,16,3,1.99,11.41,8.09,235.51
373,6,16,6,1.98,11.47,8.13,235.04
373,6,16,9,1.98,11.57,8.21,234.45
373,6,16,12,1.97,11.63,8.25,233.88
373,6,16,15,1.96,11.66,8.26,233.32
373,6,16,18,1.96,11.66,8.27,232.78
373,6,16,21,1.95,11.65,8.26,232.25
373,6,17,0,1.94,11.63,8.24,231.76
373,6,17,3,1.93,11.58,8.21,231.32
373,6,17,6,1.93,11.52,8.17,230.94
373,6,17,9,1.92,11.46,8.12,230.62
373,6,17,12,1.91,11.39,8.08,230.36
373,6,17,15,1.91,11.33,8.03,230.18
373,6,17,18,1.9,11.27,7.99,230.05
373,6,17,21,1.89,11.22,7.96,229.98
373,6,18,0,1.87,11.19,7.93,229.96
373,6,18,3,1.86,11.16,7.91,229.99
373,6,18,6,1.84,11.13,7.9,230.06
373,6,18,9,1.82,11.11,7.88,230.18
373,6,18,12,1.81,11.1,7.87,230.34
373,6,18,15,1.79,11.08,7.86,230.54
373,6,18,18,1.77,11.07,7.85,230.79
373,6,18,21,1.75,11.05,7.83,231.09
373,6,19,0,1.73,11.03,7.82,231.44
373,6,19,3,1.71,10.98,7.79,231.9
373,6,19,6,1.7,10.54,7.47,233.42
373,6,19,9,1.7,10.1,7.16,235.54
373,6,19,12,1.69,9.89,7.02,237.26
373,6,19,15,1.68,9.86,6.99,238.29
373,6,19,18,1.67,9.85,6.98,239.09
373,6,19,21,1.65,9.78,6.94,240.07
373,6,20,0,1.65,9.47,6.71,242.54
373,6,20,3,1.69,8.9,6.31,248.47
373,6,20,6,1.74,8.51,6.04,255.87
373,6,20,9,1.78,8.39,5.95,261.36
373,6,20,12,1.8,8.34,5.91,265.53
373,6,20,15,1.79,8.33,5.91,267.57
373,6,20,18,1.76,8.42,5.97,267.09
373,6,20,21,1.72,8.52,6.04,265.38
373,6,21,0,1.69,8.51,6.03,264.4
373,6,21,3,1.69,8.33,5.9,266.11
373,6,21,6,1.72,8.13,5.76,270.37
373,6,21,9,1.74,8.1,5.74,273.62
373,6,21,12,1.72,8.2,5.81,273.6
373,6,21,15,1.69,8.35,5.92,271.06
373,6,21,18,1.64,8.53,6.05,267.81
373,6,21,21,1.6,8.73,6.19,264.79
373,6,22,0,1.58,8.85,6.28,262.76
373,6,22,3,1.56,8.86,6.28,261.99
373,6,22,6,1.56,8.74,6.2,262.66
373,6,22,9,1.56,8.8,6.24,262.56
373,6,22,12,1.55,8.93,6.33,262.07
373,6,22,15,1.55,8.97,6.36,262.25
373,6,22,18,1.56,8.92,6.32,263.49
373,6,22,21,1.59,8.8,6.24,265.69
373,6,23,0,1.63,8.62,6.11,269.06
373,6,23,3,1.7,8.29,5.88,275.49
373,6,23,6,1.82,8.01,5.68,285.19
373,6,23,9,1.92,7.98,5.66,293.51
373,6,23,12,1.98,8.05,5.71,299.28
373,6,23,15,1.99,8.13,5.76,302.81
373,6,23,18,1.99,8.17,5.8,305.6
373,6,23,21,1.99,8.19,5.8,308.32
373,6,24,0,1.99,8.18,5.8,310.7
373,6,24,3,1.98,8.1,5.75,312.86
373,6,24,6,1.99,8,5.67,315.48
373,6,24,9,2,7.98,5.66,317.72
373,6,24,12,1.97,8.03,5.69,318.51
373,6,24,15,1.91,8.1,5.75,317.69
373,6,24,18,1.82,8.19,5.8,315.67
373,6,24,21,1.75,8.24,5.84,312.97
373,6,25,0,1.71,8.1,5.75,311.55
373,6,25,3,1.75,7.84,5.56,313.92
373,6,25,6,1.78,7.78,5.51,316.65
373,6,25,9,1.77,7.77,5.51,317.31
373,6,25,12,1.77,7.73,5.48,317.39
373,6,25,15,1.8,7.74,5.49,318
373,6,25,18,1.84,7.83,5.55,318.68
373,6,25,21,1.89,7.95,5.64,319.48
373,6,26,0,1.93,8.06,5.71,319.86
373,6,26,3,1.98,8.09,5.73,320.11
373,6,26,6,2.06,8.09,5.73,320.93
373,6,26,9,2.14,8.2,5.81,321.14
373,6,26,12,2.18,8.33,5.91,320.44
373,6,26,15,2.18,8.49,6.02,319.02
373,6,26,18,2.16,8.63,6.12,317.37
373,6,26,21,2.15,8.73,6.19,315.73
373,6,27,0,2.13,8.8,6.24,313.88
373,6,27,3,2.12,8.77,6.22,311.82
373,6,27,6,2.13,8.72,6.18,309.7
373,6,27,9,2.16,8.72,6.18,307.29
373,6,27,12,2.18,8.79,6.23,303.95
373,6,27,15,2.19,8.91,6.32,299.29
373,6,27,18,2.19,9.06,6.43,293.48
373,6,27,21,2.19,9.25,6.56,286.46
373,6,28,0,2.18,9.44,6.69,278.49
373,6,28,3,2.17,9.5,6.74,270.95
373,6,28,6,2.18,9.5,6.73,264.68
373,6,28,9,2.18,9.58,6.79,258.65
373,6,28,12,2.18,9.71,6.89,252.8
373,6,28,15,2.18,9.83,6.97,247.62
373,6,28,18,2.17,9.89,7.01,243.86
373,6,28,21,2.17,9.95,7.06,240.88
373,6,29,0,2.16,9.98,7.08,238.49
373,6,29,3,2.16,9.88,7,237.38
373,6,29,6,2.17,9.68,6.86,237.86
373,6,29,9,2.17,9.55,6.77,238.58
373,6,29,12,2.16,9.49,6.73,239.09
373,6,29,15,2.14,9.39,6.66,240.22
373,6,29,18,2.11,9.28,6.58,242.34
373,6,29,21,2.08,9.14,6.48,245.94
373,6,30,0,2.05,9.01,6.39,251.05
373,6,30,3,2.04,8.74,6.2,259.76
373,6,30,6,2.06,8.48,6.01,270.5
373,6,30,9,2.06,8.42,5.97,277.02
373,6,30,12,2.02,8.45,5.99,279.39
373,6,30,15,1.95,8.53,6.05,279.01
373,6,30,18,1.89,8.62,6.11,277.79
373,6,30,21,1.82,8.68,6.16,276.83
373,7,1,0,1.78,8.65,6.13,276.99
373,7,1,3,1.77,8.39,5.95,280.37
373,7,1,6,1.79,8.11,5.75,286.38
373,7,1,9,1.79,8.09,5.74,289.87
373,7,1,12,1.77,8.14,5.77,290.99
373,7,1,15,1.73,8.18,5.8,291.13
373,7,1,18,1.69,8.24,5.85,290.65
373,7,1,21,1.65,8.32,5.9,289.79
373,7,2,0,1.62,8.24,5.85,290.34
373,7,2,3,1.62,8.05,5.71,292.67
373,7,2,6,1.65,7.84,5.56,296.48
373,7,2,9,1.67,7.8,5.53,299.67
373,7,2,12,1.67,7.83,5.55,301.58
373,7,2,15,1.65,7.91,5.61,301.79
373,7,2,18,1.63,7.97,5.65,301.69
373,7,2,21,1.6,8.02,5.69,301.62
373,7,3,0,1.58,8.03,5.69,301.52
373,7,3,3,1.56,7.89,5.6,302.03
373,7,3,6,1.57,7.74,5.49,303.19
373,7,3,9,1.55,7.77,5.51,303.4
373,7,3,12,1.53,7.81,5.54,302.92
373,7,3,15,1.5,7.89,5.59,301.66
373,7,3,18,1.46,7.97,5.65,299.9
373,7,3,21,1.43,8.04,5.7,298.04
373,7,4,0,1.41,8.09,5.74,296.43
373,7,4,3,1.4,8.09,5.73,295.3
373,7,4,6,1.41,8.01,5.68,295.02
373,7,4,9,1.42,7.99,5.66,295.24
373,7,4,12,1.44,8,5.67,295.56
373,7,4,15,1.46,8.04,5.7,295.76
373,7,4,18,1.47,8.08,5.73,295.78
373,7,4,21,1.48,8.16,5.79,295.41
373,7,5,0,1.49,8.26,5.85,294.54
373,7,5,3,1.49,8.29,5.88,293.6
373,7,5,6,1.5,8.17,5.8,293.79
373,7,5,9,1.53,8.05,5.71,295.06
373,7,5,12,1.57,7.98,5.66,296.68
373,7,5,15,1.59,8.03,5.7,296.71
373,7,5,18,1.6,8.1,5.74,296.02
373,7,5,21,1.62,8.15,5.78,295.25
373,7,6,0,1.67,8.12,5.76,295.91
373,7,6,3,1.74,8.07,5.72,297.1
373,7,6,6,1.81,8.06,5.72,297.83
373,7,6,9,1.87,8.19,5.81,296.67
373,7,6,12,1.89,8.38,5.94,294.07
373,7,6,15,1.9,8.6,6.1,290.4
373,7,6,18,1.9,8.82,6.25,286.67
373,7,6,21,1.9,9,6.38,283.33
373,7,7,0,1.9,9.16,6.49,280.18
373,7,7,3,1.9,9.26,6.57,277.3
373,7,7,6,1.9,9.36,6.64,274.52
373,7,7,9,1.89,9.51,6.74,271.66
373,7,7,12,1.88,9.64,6.84,268.81
373,7,7,15,1.87,9.75,6.92,266.11
373,7,7,18,1.86,9.86,6.99,263.54
373,7,7,21,1.85,9.97,7.07,261
373,7,8,0,1.84,10.08,7.15,258.58
373,7,8,3,1.83,10.08,7.15,256.78
373,7,8,6,1.83,9.85,6.98,256.5
373,7,8,9,1.84,9.65,6.84,257.09
373,7,8,12,1.84,9.57,6.79,257.54
373,7,8,15,1.84,9.58,6.8,257.79
373,7,8,18,1.83,9.64,6.84,258.2
373,7,8,21,1.82,9.66,6.85,259.31
373,7,9,0,1.82,9.53,6.76,261.66
373,7,9,3,1.84,9.28,6.58,265.36
373,7,9,6,1.86,9.05,6.41,269.47
373,7,9,9,1.87,9.01,6.39,272.05
373,7,9,12,1.85,9.08,6.44,273.06
373,7,9,15,1.82,9.24,6.55,272.95
373,7,9,18,1.79,9.37,6.64,272.74
373,7,9,21,1.76,9.47,6.71,272.73
373,7,10,0,1.73,9.43,6.68,273.35
373,7,10,3,1.72,9.19,6.52,275.1
373,7,10,6,1.73,8.89,6.3,277.87
373,7,10,9,1.73,8.73,6.19,280.16
373,7,10,12,1.72,8.66,6.14,281.79
373,7,10,15,1.71,8.63,6.12,283.04
373,7,10,18,1.71,8.51,6.04,285.3
373,7,10,21,1.72,8.36,5.93,288.65
373,7,11,0,1.74,8.22,5.83,291.89
373,7,11,3,1.75,8.08,5.73,295.02
373,7,11,6,1.76,7.96,5.64,298.34
373,7,11,9,1.77,7.87,5.58,302.05
373,7,11,12,1.75,7.9,5.6,304.09
373,7,11,15,1.71,7.97,5.65,304.32
373,7,11,18,1.65,8.03,5.69,303.57
373,7,11,21,1.59,8.09,5.73,302.06
373,7,12,0,1.54,8.1,5.75,300.41
373,7,12,3,1.52,7.97,5.65,299.94
373,7,12,6,1.53,7.79,5.52,300.91
373,7,12,9,1.53,7.78,5.52,300.6
373,7,12,12,1.52,7.94,5.63,297.68
373,7,12,15,1.5,8.19,5.8,293.19
373,7,12,18,1.49,8.42,5.97,288.88
373,7,12,21,1.49,8.61,6.11,285.36
373,7,13,0,1.5,8.72,6.19,282.85
373,7,13,3,1.52,8.67,6.15,281.65
373,7,13,6,1.56,8.51,6.03,281.92
373,7,13,9,1.58,8.54,6.05,281.54
373,7,13,12,1.58,8.75,6.21,279.71
373,7,13,15,1.57,8.99,6.37,277.6
373,7,13,18,1.56,9.15,6.49,275.92
373,7,13,21,1.56,9.28,6.58,274.62
373,7,14,0,1.56,9.33,6.62,273.7
373,7,14,3,1.56,9.25,6.56,273.37
373,7,14,6,1.57,9.14,6.48,273.42
373,7,14,9,1.57,9.13,6.48,273.16
373,7,14,12,1.56,9.22,6.54,272.32
373,7,14,15,1.55,9.36,6.64,271.01
373,7,14,18,1.54,9.49,6.73,269.63
373,7,14,21,1.52,9.6,6.8,268.31
373,7,15,0,1.51,9.67,6.86,267.07
373,7,15,3,1.5,9.66,6.85,266.07
373,7,15,6,1.5,9.5,6.74,265.55
373,7,15,9,1.49,9.5,6.73,264.72
373,7,15,12,1.48,9.54,6.76,263.65
373,7,15,15,1.47,9.56,6.78,262.53
373,7,15,18,1.46,9.56,6.78,261.55
373,7,15,21,1.46,9.56,6.78,260.65
373,7,16,0,1.45,9.56,6.78,259.81
373,7,16,3,1.44,9.46,6.7,259.49
373,7,16,6,1.46,8.92,6.33,262.09
373,7,16,9,1.49,8.59,6.09,265.58
373,7,16,12,1.52,8.39,5.95,269.06
373,7,16,15,1.54,8.35,5.92,271.09
373,7,16,18,1.53,8.38,5.94,271.59
373,7,16,21,1.51,8.42,5.97,271.44
373,7,17,0,1.5,8.31,5.89,272.98
373,7,17,3,1.53,8.03,5.69,278.63
373,7,17,6,1.6,7.74,5.49,288
373,7,17,9,1.67,7.64,5.42,295.66
373,7,17,12,1.69,7.68,5.45,298.49
373,7,17,15,1.65,7.8,5.53,296.12
373,7,17,18,1.6,7.88,5.59,292.1
373,7,17,21,1.57,7.91,5.61,288.92
373,7,18,0,1.56,7.86,5.57,287.42
373,7,18,3,1.56,7.81,5.54,286.28
373,7,18,6,1.55,7.89,5.59,283.26
373,7,18,9,1.52,8.09,5.73,278.78
373,7,18,12,1.5,8.25,5.85,274.96
373,7,18,15,1.49,8.44,5.98,271.67
373,7,18,18,1.49,8.62,6.11,268.99
373,7,18,21,1.51,8.78,6.22,266.94
373,7,19,0,1.54,8.94,6.34,265.46
373,7,19,3,1.58,9.03,6.4,264.69
373,7,19,6,1.64,9.11,6.46,264.42
373,7,19,9,1.7,9.22,6.54,264.39
373,7,19,12,1.78,9.29,6.58,264.71
373,7,19,15,1.87,9.31,6.6,265.25
373,7,19,18,1.96,9.31,6.6,265.95
373,7,19,21,2.03,9.31,6.6,266.73
373,7,20,0,2.1,9.33,6.61,267.45
373,7,20,3,2.14,9.32,6.61,267.99
373,7,20,6,2.17,9.35,6.63,268.38
373,7,20,9,2.18,9.4,6.66,268.5
373,7,20,12,2.17,9.46,6.71,268.22
373,7,20,15,2.15,9.51,6.75,267.5
373,7,20,18,2.13,9.58,6.8,266.35
373,7,20,21,2.09,9.67,6.86,264.82
373,7,21,0,2.06,9.76,6.92,263.04
373,7,21,3,2.02,9.85,6.99,261.17
373,7,21,6,1.99,9.92,7.03,259.34
373,7,21,9,1.96,9.98,7.07,257.61
373,7,21,12,1.93,10.05,7.13,255.92
373,7,21,15,1.91,10.13,7.18,254.3
373,7,21,18,1.89,10.21,7.24,252.87
373,7,21,21,1.88,10.27,7.28,251.78
373,7,22,0,1.89,10.31,7.31,251.16
373,7,22,3,1.91,10.31,7.31,251.17
373,7,22,6,1.95,10.13,7.18,252.32
373,7,22,9,2,10.05,7.13,253.79
373,7,22,12,2.04,10.11,7.17,254.96
373,7,22,15,2.08,10.23,7.25,255.93
373,7,22,18,2.11,10.31,7.31,256.89
373,7,22,21,2.14,10.38,7.36,257.71
373,7,23,0,2.16,10.4,7.38,258.54
373,7,23,3,2.19,10.31,7.31,259.66
373,7,23,6,2.21,10.22,7.25,260.58
373,7,23,9,2.23,10.23,7.25,260.85
373,7,23,12,2.23,10.38,7.36,260.3
373,7,23,15,2.22,10.55,7.48,259.47
373,7,23,18,2.21,10.67,7.57,258.78
373,7,23,21,2.19,10.78,7.64,258.21
373,7,24,0,2.18,10.86,7.7,257.73
373,7,24,3,2.17,10.91,7.74,257.31
373,7,24,6,2.16,10.92,7.74,257
373,7,24,9,2.15,10.8,7.66,257.03
373,7,24,12,2.14,10.8,7.66,256.74
373,7,24,15,2.13,10.9,7.73,256.04
373,7,24,18,2.12,10.98,7.79,255.24
373,7,24,21,2.11,11.04,7.82,254.39
373,7,25,0,2.1,11.01,7.81,253.69
373,7,25,3,2.11,10.69,7.58,254.02
373,7,25,6,2.15,10.16,7.21,256.22
373,7,25,9,2.2,9.79,6.94,259.02
373,7,25,12,2.25,9.56,6.78,261.71
373,7,25,15,2.29,9.42,6.68,263.88
373,7,25,18,2.31,9.35,6.63,265.29
373,7,25,21,2.32,9.34,6.62,265.81
373,7,26,0,2.32,9.28,6.58,266.44
373,7,26,3,2.35,9.09,6.45,269.8
373,7,26,6,2.43,8.86,6.29,276.92
373,7,26,9,2.51,8.76,6.21,284.46
373,7,26,12,2.55,8.74,6.2,289.62
373,7,26,15,2.55,8.77,6.22,292.11
373,7,26,18,2.51,8.83,6.26,293.08
373,7,26,21,2.46,8.88,6.29,293.28
373,7,27,0,2.41,8.85,6.27,294.44
373,7,27,3,2.41,8.72,6.19,298.55
373,7,27,6,2.44,8.59,6.09,305.23
373,7,27,9,2.48,8.54,6.06,311.68
373,7,27,12,2.48,8.55,6.06,315.72
373,7,27,15,2.45,8.6,6.1,317.44
373,7,27,18,2.41,8.64,6.13,318.03
373,7,27,21,2.4,8.67,6.15,319.18
373,7,28,0,2.43,8.69,6.16,321.55
373,7,28,3,2.5,8.69,6.16,324.5
373,7,28,6,2.56,8.71,6.18,326.33
373,7,28,9,2.59,8.73,6.19,326.86
373,7,28,12,2.59,8.78,6.23,326.6
373,7,28,15,2.59,8.85,6.28,326.24
373,7,28,18,2.61,8.94,6.34,326.13
373,7,28,21,2.62,8.99,6.37,326.27
373,7,29,0,2.62,8.98,6.37,326.64
373,7,29,3,2.63,8.93,6.33,327.26
373,7,29,6,2.63,8.9,6.31,327.95
373,7,29,9,2.62,8.9,6.31,328.25
373,7,29,12,2.61,8.93,6.33,328.33
373,7,29,15,2.62,8.96,6.35,328.31
373,7,29,18,2.64,9.01,6.39,328.19
373,7,29,21,2.66,9.02,6.39,328
373,7,30,0,2.69,8.99,6.38,327.84
373,7,30,3,2.71,9.01,6.39,327.63
373,7,30,6,2.74,9.05,6.41,327.3
373,7,30,9,2.77,9.14,6.48,326.81
373,7,30,12,2.79,9.28,6.58,326.16
373,7,30,15,2.8,9.41,6.67,325.62
373,7,30,18,2.84,9.53,6.76,325.54
373,7,30,21,2.92,9.62,6.82,325.95
373,7,31,0,2.99,9.67,6.86,326.5
373,7,31,3,3.04,9.7,6.88,326.98
373,7,31,6,3.1,9.73,6.9,327.36
373,7,31,9,3.17,9.78,6.93,327.42
373,7,31,12,3.24,9.83,6.97,327.43
373,7,31,15,3.3,9.9,7.02,327.55
373,7,31,18,3.34,9.95,7.05,327.64
373,7,31,21,3.31,9.95,7.06,327.54
373,8,1,0,3.22,9.9,7.02,327.22
373,8,1,3,3.08,9.79,6.94,326.73
373,8,1,6,2.94,9.68,6.86,326.19
373,8,1,9,2.81,9.56,6.78,325.59
373,8,1,12,2.72,9.47,6.72,325.1
373,8,1,15,2.67,9.43,6.68,324.82
373,8,1,18,2.65,9.42,6.68,324.7
373,8,1,21,2.63,9.44,6.69,324.53
373,8,2,0,2.59,9.44,6.69,324.2
373,8,2,3,2.54,9.38,6.65,323.68
373,8,2,6,2.47,9.29,6.58,322.99
373,8,2,9,2.42,9.12,6.47,322.55
373,8,2,12,2.4,8.99,6.37,322.41
373,8,2,15,2.37,8.94,6.34,322.1
373,8,2,18,2.35,8.93,6.33,321.7
373,8,2,21,2.32,8.91,6.31,321.35
373,8,3,0,2.27,8.83,6.26,321.03
373,8,3,3,2.22,8.74,6.2,320.52
373,8,3,6,2.16,8.64,6.12,319.88
373,8,3,9,2.11,8.53,6.05,319.17
373,8,3,12,2.06,8.49,6.02,318.09
373,8,3,15,2.01,8.5,6.03,316.63
373,8,3,18,1.97,8.53,6.05,315.37
373,8,3,21,1.96,8.58,6.08,314.64
373,8,4,0,1.95,8.61,6.1,314.4
373,8,4,3,1.95,8.58,6.08,314.62
373,8,4,6,1.97,8.46,6,315.75
373,8,4,9,2.02,8.32,5.9,318.3
373,8,4,12,2.07,8.28,5.87,321.22
373,8,4,15,2.11,8.33,5.91,323.08
373,8,4,18,2.14,8.43,5.97,324.14
373,8,4,21,2.14,8.48,6.01,324.85
373,8,5,0,2.12,8.4,5.96,325.75
373,8,5,3,2.14,8.26,5.85,327.26
373,8,5,6,2.2,8.15,5.78,329.21
373,8,5,9,2.22,8.13,5.76,330.08
373,8,5,12,2.19,8.1,5.74,329.86
373,8,5,15,2.13,8.06,5.71,328.69
373,8,5,18,2.04,8.04,5.7,326.89
373,8,5,21,1.95,8.06,5.72,324.49
373,8,6,0,1.86,8.02,5.68,321.84
373,8,6,3,1.82,7.85,5.57,319.84
373,8,6,6,1.81,7.71,5.47,319.11
373,8,6,9,1.79,7.7,5.46,318.21
373,8,6,12,1.75,7.75,5.5,316.15
373,8,6,15,1.69,7.84,5.56,312.58
373,8,6,18,1.63,7.95,5.64,308.06
373,8,6,21,1.57,8.1,5.75,302.88
373,8,7,0,1.52,8.21,5.82,298.07
373,8,7,3,1.49,8.2,5.81,294.55
373,8,7,6,1.49,8.07,5.72,292.97
373,8,7,9,1.48,8.09,5.74,291.39
373,8,7,12,1.47,8.17,5.79,289.45
373,8,7,15,1.44,8.32,5.9,286.57
373,8,7,18,1.41,8.5,6.02,283.45
373,8,7,21,1.39,8.65,6.13,280.7
373,8,8,0,1.38,8.77,6.22,278.5
373,8,8,3,1.37,8.8,6.24,277.03
373,8,8,6,1.37,8.68,6.16,276.65
373,8,8,9,1.38,8.7,6.17,276.08
373,8,8,12,1.37,8.77,6.22,275.31
373,8,8,15,1.36,8.84,6.27,274.64
373,8,8,18,1.35,8.89,6.31,274.1
373,8,8,21,1.34,8.95,6.34,273.65
373,8,9,0,1.32,8.99,6.37,273.27
373,8,9,3,1.31,8.99,6.37,273.1
373,8,9,6,1.31,8.76,6.21,274.05
373,8,9,9,1.3,8.69,6.16,274.73
373,8,9,12,1.29,8.7,6.17,275.07
373,8,9,15,1.27,8.74,6.2,275.15
373,8,9,18,1.26,8.77,6.22,275.14
373,8,9,21,1.24,8.79,6.23,275.17
373,8,10,0,1.23,8.79,6.24,275.29
373,8,10,3,1.22,8.67,6.15,276.07
373,8,10,6,1.23,8.34,5.92,278.54
373,8,10,9,1.24,8.1,5.74,281.55
373,8,10,12,1.25,8,5.67,283.8
373,8,10,15,1.24,8.04,5.7,284.44
373,8,10,18,1.21,8.11,5.75,284.28
373,8,10,21,1.19,8.12,5.76,284.25
373,8,11,0,1.19,7.91,5.61,286.34
373,8,11,3,1.21,7.66,5.43,289.99
373,8,11,6,1.23,7.55,5.35,292.82
373,8,11,9,1.23,7.51,5.32,294.17
373,8,11,12,1.21,7.6,5.39,292.58
373,8,11,15,1.17,7.73,5.48,289.37
373,8,11,18,1.14,7.85,5.57,286.15
373,8,11,21,1.1,8.04,5.7,282.7
373,8,12,0,1.07,8.2,5.82,279.64
373,8,12,3,1.05,8.33,5.9,277.11
373,8,12,6,1.04,8.38,5.94,275.19
373,8,12,9,1.03,8.24,5.85,274.65
373,8,12,12,1.04,8.01,5.68,275.66
373,8,12,15,1.05,7.87,5.58,276.95
373,8,12,18,1.07,7.75,5.5,278.92
373,8,12,21,1.09,7.54,5.35,283.31
373,8,13,0,1.14,7.24,5.14,292.03
373,8,13,3,1.24,6.93,4.92,305.48
373,8,13,6,1.38,6.79,4.82,317.94
373,8,13,9,1.51,6.84,4.85,326.04
373,8,13,12,1.58,6.95,4.93,330.59
373,8,13,15,1.59,7.07,5.01,332.18
373,8,13,18,1.57,7.16,5.07,331.6
373,8,13,21,1.54,7.18,5.09,329.1
373,8,14,0,1.54,7.13,5.06,325.48
373,8,14,3,1.57,7.11,5.04,321.84
373,8,14,6,1.59,7.18,5.09,318.72
373,8,14,9,1.59,7.3,5.17,316.03
373,8,14,12,1.57,7.43,5.27,313.09
373,8,14,15,1.56,7.53,5.34,310.01
373,8,14,18,1.54,7.61,5.4,306.89
373,8,14,21,1.51,7.73,5.48,303.29
373,8,15,0,1.48,7.82,5.55,299.48
373,8,15,3,1.48,7.75,5.5,297.16
373,8,15,6,1.51,7.55,5.35,298.57
373,8,15,9,1.56,7.48,5.3,301.49
373,8,15,12,1.6,7.5,5.31,304.03
373,8,15,15,1.61,7.6,5.39,303.55
373,8,15,18,1.6,7.68,5.45,302.15
373,8,15,21,1.58,7.75,5.49,300.19
373,8,16,0,1.58,7.74,5.49,298.94
373,8,16,3,1.63,7.59,5.38,302.86
373,8,16,6,1.75,7.45,5.28,311.47
373,8,16,9,1.86,7.49,5.31,316.94
373,8,16,12,1.91,7.62,5.4,318.62
373,8,16,15,1.88,7.75,5.49,316.8
373,8,16,18,1.82,7.88,5.59,311.5
373,8,16,21,1.76,7.99,5.66,304.41
373,8,17,0,1.75,7.97,5.65,299.41
373,8,17,3,1.82,7.84,5.56,300.57
373,8,17,6,1.93,7.84,5.56,303.97
373,8,17,9,2.02,7.94,5.63,305.75
373,8,17,12,2.07,8.07,5.72,305.22
373,8,17,15,2.09,8.21,5.82,302.8
373,8,17,18,2.11,8.31,5.89,300.44
373,8,17,21,2.12,8.42,5.97,298.27
373,8,18,0,2.14,8.49,6.02,298.44
373,8,18,3,2.22,8.43,5.98,303.51
373,8,18,6,2.31,8.4,5.96,310.43
373,8,18,9,2.38,8.43,5.97,315.88
373,8,18,12,2.37,8.47,6.01,318.13
373,8,18,15,2.32,8.49,6.02,318.04
373,8,18,18,2.27,8.5,6.02,316.89
373,8,18,21,2.21,8.48,6.01,315.31
373,8,19,0,2.19,8.39,5.95,315.03
373,8,19,3,2.21,8.31,5.89,316.86
373,8,19,6,2.23,8.26,5.86,318.69
373,8,19,9,2.21,8.25,5.85,318.86
373,8,19,12,2.15,8.24,5.85,316.75
373,8,19,15,2.08,8.28,5.87,313.22
373,8,19,18,2.02,8.29,5.88,310.09
373,8,19,21,1.98,8.26,5.85,307.54
373,8,20,0,1.95,8.16,5.79,305.96
373,8,20,3,1.94,8.09,5.74,304.87
373,8,20,6,1.91,8.09,5.73,302.85
373,8,20,9,1.88,8.11,5.75,299.9
373,8,20,12,1.85,8.14,5.77,296.55
373,8,20,15,1.81,8.19,5.81,292.72
373,8,20,18,1.76,8.22,5.83,288.57
373,8,20,21,1.73,8.2,5.81,285.02
